Información relacionada a:,Primas, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS PRIMAS","MONTO BRUTO DE LAS PRIMAS","MONTO NETO DE LAS PRIMAS","TIPO DE MONEDA DE LAS PRIMAS","PERIODICIDAD DE LAS PRIMAS"
198437555,"11/08/22","11/08/22","PRIMA VACACIONAL","5147.18","5147.18","PESOS MEXICANOS","CUATRIMESTRAL"
198437603,"11/08/22","11/08/22","PRIMA VACACIONAL","4803.45","4803.45","PESOS MEXICANOS","CUATRIMESTRAL"
198437648,"11/08/22","11/08/22","PRIMA VACACIONAL","8082.24","8082.24","PESOS MEXICANOS","CUATRIMESTRAL"
198437649,"11/08/22","11/08/22","PRIMA VACACIONAL","7485.29","7485.29","PESOS MEXICANOS","CUATRIMESTRAL"
198437650,"11/08/22","11/08/22","PRIMA VACACIONAL","1314.59","1314.59","PESOS MEXICANOS","CUATRIMESTRAL"
198437651,"11/08/22","11/08/22","PRIMA VACACIONAL","10313.78","10313.78","PESOS MEXICANOS","CUATRIMESTRAL"
198437774,"11/08/22","11/08/22","PRIMA VACACIONAL","8200.71","8200.71","PESOS MEXICANOS","CUATRIMESTRAL"
198437775,"11/08/22","11/08/22","PRIMA VACACIONAL","8970.98","8970.98","PESOS MEXICANOS","CUATRIMESTRAL"
198437777,"11/08/22","11/08/22","PRIMA VACACIONAL","860.26","860.26","PESOS MEXICANOS","CUATRIMESTRAL"
198437816,"11/08/22","11/08/22","PRIMA VACACIONAL","6628.77","6628.77","PESOS MEXICANOS","CUATRIMESTRAL"
198437817,"11/08/22","11/08/22","PRIMA VACACIONAL","644.36","644.36","PESOS MEXICANOS","CUATRIMESTRAL"
198437850,"11/08/22","11/08/22","PRIMA VACACIONAL","2283.94","2283.94","PESOS MEXICANOS","CUATRIMESTRAL"
198437851,"11/08/22","11/08/22","PRIMA VACACIONAL","1290.4","1290.4","PESOS MEXICANOS","CUATRIMESTRAL"
198437852,"11/08/22","11/08/22","PRIMA VACACIONAL","6148.43","6148.43","PESOS MEXICANOS","CUATRIMESTRAL"
198437853,"11/08/22","11/08/22","PRIMA VACACIONAL","4603.91","4603.91","PESOS MEXICANOS","CUATRIMESTRAL"
198437854,"11/08/22","11/08/22","PRIMA VACACIONAL","8338.82","8338.82","PESOS MEXICANOS","CUATRIMESTRAL"
198437855,"11/08/22","11/08/22","PRIMA VACACIONAL","10888.58","10888.58","PESOS MEXICANOS","CUATRIMESTRAL"
198437887,"11/08/22","11/08/22","PRIMA VACACIONAL","10407.8","10407.8","PESOS MEXICANOS","CUATRIMESTRAL"
198437888,"11/08/22","11/08/22","PRIMA VACACIONAL","2528.89","2528.89","PESOS MEXICANOS","CUATRIMESTRAL"
198437922,"11/08/22","11/08/22","PRIMA VACACIONAL","10151.25","10151.25","PESOS MEXICANOS","CUATRIMESTRAL"
198437923,"11/08/22","11/08/22","PRIMA VACACIONAL","2160.26","2160.26","PESOS MEXICANOS","CUATRIMESTRAL"
198437924,"11/08/22","11/08/22","PRIMA VACACIONAL","3749.88","3749.88","PESOS MEXICANOS","CUATRIMESTRAL"
198437925,"11/08/22","11/08/22","PRIMA VACACIONAL","2150.65","2150.65","PESOS MEXICANOS","CUATRIMESTRAL"
198437927,"11/08/22","11/08/22","PRIMA VACACIONAL","2294.68","2294.68","PESOS MEXICANOS","CUATRIMESTRAL"
198437984,"11/08/22","11/08/22","PRIMA VACACIONAL","900.59","900.59","PESOS MEXICANOS","CUATRIMESTRAL"
198437890,"11/08/22","11/08/22","PRIMA VACACIONAL","1214.74","1214.74","PESOS MEXICANOS","CUATRIMESTRAL"
198437891,"11/08/22","11/08/22","PRIMA VACACIONAL","7639.55","7639.55","PESOS MEXICANOS","CUATRIMESTRAL"
198437952,"11/08/22","11/08/22","PRIMA VACACIONAL","6187.85","6187.85","PESOS MEXICANOS","CUATRIMESTRAL"
198437953,"11/08/22","11/08/22","PRIMA VACACIONAL","4747.77","4747.77","PESOS MEXICANOS","CUATRIMESTRAL"
198437954,"11/08/22","11/08/22","PRIMA VACACIONAL","3899.6","3899.6","PESOS MEXICANOS","CUATRIMESTRAL"
198437956,"11/08/22","11/08/22","PRIMA VACACIONAL","9245.18","9245.18","PESOS MEXICANOS","CUATRIMESTRAL"
198437957,"11/08/22","11/08/22","PRIMA VACACIONAL","6814.96","6814.96","PESOS MEXICANOS","CUATRIMESTRAL"
198437982,"11/08/22","11/08/22","PRIMA VACACIONAL","743.33","743.33","PESOS MEXICANOS","CUATRIMESTRAL"
198437983,"11/08/22","11/08/22","PRIMA VACACIONAL","7184.21","7184.21","PESOS MEXICANOS","CUATRIMESTRAL"
198438014,"11/08/22","11/08/22","PRIMA VACACIONAL","768.69","768.69","PESOS MEXICANOS","CUATRIMESTRAL"
198437985,"11/08/22","11/08/22","PRIMA VACACIONAL","4558.83","4558.83","PESOS MEXICANOS","CUATRIMESTRAL"
198437986,"11/08/22","11/08/22","PRIMA VACACIONAL","4158.5","4158.5","PESOS MEXICANOS","CUATRIMESTRAL"
198437987,"11/08/22","11/08/22","PRIMA VACACIONAL","1070.43","1070.43","PESOS MEXICANOS","CUATRIMESTRAL"
198438012,"11/08/22","11/08/22","PRIMA VACACIONAL","8993.24","8993.24","PESOS MEXICANOS","CUATRIMESTRAL"
198438013,"11/08/22","11/08/22","PRIMA VACACIONAL","6653.61","6653.61","PESOS MEXICANOS","CUATRIMESTRAL"
198438015,"11/08/22","11/08/22","PRIMA VACACIONAL","2016.24","2016.24","PESOS MEXICANOS","CUATRIMESTRAL"
198432384,"11/08/22","11/08/22","PRIMA VACACIONAL","4578.55","4578.55","PESOS MEXICANOS","CUATRIMESTRAL"
198432388,"11/08/22","11/08/22","PRIMA VACACIONAL","5837.14","5837.14","PESOS MEXICANOS","CUATRIMESTRAL"
198438016,"11/08/22","11/08/22","PRIMA VACACIONAL","2108.16","2108.16","PESOS MEXICANOS","CUATRIMESTRAL"
198438017,"11/08/22","11/08/22","PRIMA VACACIONAL","1602.19","1602.19","PESOS MEXICANOS","CUATRIMESTRAL"
198432385,"11/08/22","11/08/22","PRIMA VACACIONAL","3204.24","3204.24","PESOS MEXICANOS","CUATRIMESTRAL"
198432386,"11/08/22","11/08/22","PRIMA VACACIONAL","2184.27","2184.27","PESOS MEXICANOS","CUATRIMESTRAL"
198432387,"11/08/22","11/08/22","PRIMA VACACIONAL","8338.82","8338.82","PESOS MEXICANOS","CUATRIMESTRAL"
198432389,"11/08/22","11/08/22","PRIMA VACACIONAL","3963.4","3963.4","PESOS MEXICANOS","CUATRIMESTRAL"
198432483,"11/08/22","11/08/22","PRIMA VACACIONAL","8950.88","8950.88","PESOS MEXICANOS","CUATRIMESTRAL"
198432480,"11/08/22","11/08/22","PRIMA VACACIONAL","9495.55","9495.55","PESOS MEXICANOS","CUATRIMESTRAL"
198432481,"11/08/22","11/08/22","PRIMA VACACIONAL","5893.27","5893.27","PESOS MEXICANOS","CUATRIMESTRAL"
198432482,"11/08/22","11/08/22","PRIMA VACACIONAL","1399.85","1399.85","PESOS MEXICANOS","CUATRIMESTRAL"
198432484,"11/08/22","11/08/22","PRIMA VACACIONAL","614.62","614.62","PESOS MEXICANOS","CUATRIMESTRAL"
198432485,"11/08/22","11/08/22","PRIMA VACACIONAL","4218.62","4218.62","PESOS MEXICANOS","CUATRIMESTRAL"
198432576,"11/08/22","11/08/22","PRIMA VACACIONAL","3882.06","3882.06","PESOS MEXICANOS","CUATRIMESTRAL"
198432577,"11/08/22","11/08/22","PRIMA VACACIONAL","14554.9","14554.9","PESOS MEXICANOS","CUATRIMESTRAL"
198432581,"11/08/22","11/08/22","PRIMA VACACIONAL","1490.3","1490.3","PESOS MEXICANOS","CUATRIMESTRAL"
198432578,"11/08/22","11/08/22","PRIMA VACACIONAL","4032.48","4032.48","PESOS MEXICANOS","CUATRIMESTRAL"
198432579,"11/08/22","11/08/22","PRIMA VACACIONAL","1092.13","1092.13","PESOS MEXICANOS","CUATRIMESTRAL"
198432580,"11/08/22","11/08/22","PRIMA VACACIONAL","1916.97","1916.97","PESOS MEXICANOS","CUATRIMESTRAL"
198432672,"11/08/22","11/08/22","PRIMA VACACIONAL","3667.62","3667.62","PESOS MEXICANOS","CUATRIMESTRAL"
198432673,"11/08/22","11/08/22","PRIMA VACACIONAL","5275.58","5275.58","PESOS MEXICANOS","CUATRIMESTRAL"
198432674,"11/08/22","11/08/22","PRIMA VACACIONAL","1848.22","1848.22","PESOS MEXICANOS","CUATRIMESTRAL"
198432675,"11/08/22","11/08/22","PRIMA VACACIONAL","1490.3","1490.3","PESOS MEXICANOS","CUATRIMESTRAL"
198432677,"11/08/22","11/08/22","PRIMA VACACIONAL","5422.32","5422.32","PESOS MEXICANOS","CUATRIMESTRAL"
198432769,"11/08/22","11/08/22","PRIMA VACACIONAL","1233.95","1233.95","PESOS MEXICANOS","CUATRIMESTRAL"
198432770,"11/08/22","11/08/22","PRIMA VACACIONAL","4990.2","4990.2","PESOS MEXICANOS","CUATRIMESTRAL"
198432864,"11/08/22","11/08/22","PRIMA VACACIONAL","7415.75","7415.75","PESOS MEXICANOS","CUATRIMESTRAL"
198432866,"11/08/22","11/08/22","PRIMA VACACIONAL","2867.37","2867.37","PESOS MEXICANOS","CUATRIMESTRAL"
198432867,"11/08/22","11/08/22","PRIMA VACACIONAL","4918","4918","PESOS MEXICANOS","CUATRIMESTRAL"
198432868,"11/08/22","11/08/22","PRIMA VACACIONAL","8508.88","8508.88","PESOS MEXICANOS","CUATRIMESTRAL"
198432869,"11/08/22","11/08/22","PRIMA VACACIONAL","1693.64","1693.64","PESOS MEXICANOS","CUATRIMESTRAL"
198432960,"11/08/22","11/08/22","PRIMA VACACIONAL","5847.07","5847.07","PESOS MEXICANOS","CUATRIMESTRAL"
198432961,"11/08/22","11/08/22","PRIMA VACACIONAL","3362.09","3362.09","PESOS MEXICANOS","CUATRIMESTRAL"
198432962,"11/08/22","11/08/22","PRIMA VACACIONAL","2218.32","2218.32","PESOS MEXICANOS","CUATRIMESTRAL"
198432963,"11/08/22","11/08/22","PRIMA VACACIONAL","2500.13","2500.13","PESOS MEXICANOS","CUATRIMESTRAL"
198432964,"11/08/22","11/08/22","PRIMA VACACIONAL","4993.24","4993.24","PESOS MEXICANOS","CUATRIMESTRAL"
198433058,"11/08/22","11/08/22","PRIMA VACACIONAL","1693.64","1693.64","PESOS MEXICANOS","CUATRIMESTRAL"
198432771,"11/08/22","11/08/22","PRIMA VACACIONAL","6148.15","6148.15","PESOS MEXICANOS","CUATRIMESTRAL"
198432772,"11/08/22","11/08/22","PRIMA VACACIONAL","3820.44","3820.44","PESOS MEXICANOS","CUATRIMESTRAL"
198432773,"11/08/22","11/08/22","PRIMA VACACIONAL","3253.53","3253.53","PESOS MEXICANOS","CUATRIMESTRAL"
198433056,"11/08/22","11/08/22","PRIMA VACACIONAL","1229.91","1229.91","PESOS MEXICANOS","CUATRIMESTRAL"
198433057,"11/08/22","11/08/22","PRIMA VACACIONAL","645.2","645.2","PESOS MEXICANOS","CUATRIMESTRAL"
198433059,"11/08/22","11/08/22","PRIMA VACACIONAL","2794.28","2794.28","PESOS MEXICANOS","CUATRIMESTRAL"
198433060,"11/08/22","11/08/22","PRIMA VACACIONAL","672.08","672.08","PESOS MEXICANOS","CUATRIMESTRAL"
198433061,"11/08/22","11/08/22","PRIMA VACACIONAL","2577.91","2577.91","PESOS MEXICANOS","CUATRIMESTRAL"
198433153,"11/08/22","11/08/22","PRIMA VACACIONAL","2328.75","2328.75","PESOS MEXICANOS","CUATRIMESTRAL"
198433154,"11/08/22","11/08/22","PRIMA VACACIONAL","383.08","383.08","PESOS MEXICANOS","CUATRIMESTRAL"
198433155,"11/08/22","11/08/22","PRIMA VACACIONAL","5681.5","5681.5","PESOS MEXICANOS","CUATRIMESTRAL"
198433156,"11/08/22","11/08/22","PRIMA VACACIONAL","594.79","594.79","PESOS MEXICANOS","CUATRIMESTRAL"
198433157,"11/08/22","11/08/22","PRIMA VACACIONAL","336.04","336.04","PESOS MEXICANOS","CUATRIMESTRAL"
198433227,"11/08/22","11/08/22","PRIMA VACACIONAL","2708.48","2708.48","PESOS MEXICANOS","CUATRIMESTRAL"
198433228,"11/08/22","11/08/22","PRIMA VACACIONAL","1250.07","1250.07","PESOS MEXICANOS","CUATRIMESTRAL"
198433229,"11/08/22","11/08/22","PRIMA VACACIONAL","817.84","817.84","PESOS MEXICANOS","CUATRIMESTRAL"
198433230,"11/08/22","11/08/22","PRIMA VACACIONAL","584.71","584.71","PESOS MEXICANOS","CUATRIMESTRAL"
198433323,"11/08/22","11/08/22","PRIMA VACACIONAL","5714.37","5714.37","PESOS MEXICANOS","CUATRIMESTRAL"
198433324,"11/08/22","11/08/22","PRIMA VACACIONAL","4687.76","4687.76","PESOS MEXICANOS","CUATRIMESTRAL"
198433326,"11/08/22","11/08/22","PRIMA VACACIONAL","7694.77","7694.77","PESOS MEXICANOS","CUATRIMESTRAL"
198433419,"11/08/22","11/08/22","PRIMA VACACIONAL","3335.2","3335.2","PESOS MEXICANOS","CUATRIMESTRAL"
198433421,"11/08/22","11/08/22","PRIMA VACACIONAL","7703.5","7703.5","PESOS MEXICANOS","CUATRIMESTRAL"
198433422,"11/08/22","11/08/22","PRIMA VACACIONAL","909.91","909.91","PESOS MEXICANOS","CUATRIMESTRAL"
198433423,"11/08/22","11/08/22","PRIMA VACACIONAL","5473.78","5473.78","PESOS MEXICANOS","CUATRIMESTRAL"
198433424,"11/08/22","11/08/22","PRIMA VACACIONAL","1290.4","1290.4","PESOS MEXICANOS","CUATRIMESTRAL"
198433515,"11/08/22","11/08/22","PRIMA VACACIONAL","5689.18","5689.18","PESOS MEXICANOS","CUATRIMESTRAL"
198433516,"11/08/22","11/08/22","PRIMA VACACIONAL","1310.56","1310.56","PESOS MEXICANOS","CUATRIMESTRAL"
198433517,"11/08/22","11/08/22","PRIMA VACACIONAL","4422.74","4422.74","PESOS MEXICANOS","CUATRIMESTRAL"
198433611,"11/08/22","11/08/22","PRIMA VACACIONAL","552.62","552.62","PESOS MEXICANOS","CUATRIMESTRAL"
198433612,"11/08/22","11/08/22","PRIMA VACACIONAL","530.95","530.95","PESOS MEXICANOS","CUATRIMESTRAL"
198433613,"11/08/22","11/08/22","PRIMA VACACIONAL","3284.2","3284.2","PESOS MEXICANOS","CUATRIMESTRAL"
198433614,"11/08/22","11/08/22","PRIMA VACACIONAL","5677.04","5677.04","PESOS MEXICANOS","CUATRIMESTRAL"
198433615,"11/08/22","11/08/22","PRIMA VACACIONAL","1734.87","1734.87","PESOS MEXICANOS","CUATRIMESTRAL"
198433710,"11/08/22","11/08/22","PRIMA VACACIONAL","9032.8","9032.8","PESOS MEXICANOS","CUATRIMESTRAL"
198433231,"11/08/22","11/08/22","PRIMA VACACIONAL","672.08","672.08","PESOS MEXICANOS","CUATRIMESTRAL"
198433232,"11/08/22","11/08/22","PRIMA VACACIONAL","1960.83","1960.83","PESOS MEXICANOS","CUATRIMESTRAL"
198433327,"11/08/22","11/08/22","PRIMA VACACIONAL","2150.65","2150.65","PESOS MEXICANOS","CUATRIMESTRAL"
198433328,"11/08/22","11/08/22","PRIMA VACACIONAL","8317.19","8317.19","PESOS MEXICANOS","CUATRIMESTRAL"
198433518,"11/08/22","11/08/22","PRIMA VACACIONAL","2464.8","2464.8","PESOS MEXICANOS","CUATRIMESTRAL"
198433519,"11/08/22","11/08/22","PRIMA VACACIONAL","1693.64","1693.64","PESOS MEXICANOS","CUATRIMESTRAL"
198433520,"11/08/22","11/08/22","PRIMA VACACIONAL","5502.36","5502.36","PESOS MEXICANOS","CUATRIMESTRAL"
198433708,"11/08/22","11/08/22","PRIMA VACACIONAL","1149.25","1149.25","PESOS MEXICANOS","CUATRIMESTRAL"
198433709,"11/08/22","11/08/22","PRIMA VACACIONAL","5568.52","5568.52","PESOS MEXICANOS","CUATRIMESTRAL"
198433711,"11/08/22","11/08/22","PRIMA VACACIONAL","3840.51","3840.51","PESOS MEXICANOS","CUATRIMESTRAL"
198433712,"11/08/22","11/08/22","PRIMA VACACIONAL","3000.95","3000.95","PESOS MEXICANOS","CUATRIMESTRAL"
198433713,"11/08/22","11/08/22","PRIMA VACACIONAL","3605.6","3605.6","PESOS MEXICANOS","CUATRIMESTRAL"
198433804,"11/08/22","11/08/22","PRIMA VACACIONAL","2842.27","2842.27","PESOS MEXICANOS","CUATRIMESTRAL"
198433805,"11/08/22","11/08/22","PRIMA VACACIONAL","4510.59","4510.59","PESOS MEXICANOS","CUATRIMESTRAL"
198433806,"11/08/22","11/08/22","PRIMA VACACIONAL","3253.53","3253.53","PESOS MEXICANOS","CUATRIMESTRAL"
198433906,"11/08/22","11/08/22","PRIMA VACACIONAL","3576.73","3576.73","PESOS MEXICANOS","CUATRIMESTRAL"
198433911,"11/08/22","11/08/22","PRIMA VACACIONAL","3931.68","3931.68","PESOS MEXICANOS","CUATRIMESTRAL"
198433808,"11/08/22","11/08/22","PRIMA VACACIONAL","2298.51","2298.51","PESOS MEXICANOS","CUATRIMESTRAL"
198433809,"11/08/22","11/08/22","PRIMA VACACIONAL","10305.17","10305.17","PESOS MEXICANOS","CUATRIMESTRAL"
198433908,"11/08/22","11/08/22","PRIMA VACACIONAL","1881.82","1881.82","PESOS MEXICANOS","CUATRIMESTRAL"
198433909,"11/08/22","11/08/22","PRIMA VACACIONAL","3253.53","3253.53","PESOS MEXICANOS","CUATRIMESTRAL"
198433910,"11/08/22","11/08/22","PRIMA VACACIONAL","2957.76","2957.76","PESOS MEXICANOS","CUATRIMESTRAL"
198434003,"11/08/22","11/08/22","PRIMA VACACIONAL","2519.29","2519.29","PESOS MEXICANOS","CUATRIMESTRAL"
198434004,"11/08/22","11/08/22","PRIMA VACACIONAL","6354.54","6354.54","PESOS MEXICANOS","CUATRIMESTRAL"
198434006,"11/08/22","11/08/22","PRIMA VACACIONAL","3175.57","3175.57","PESOS MEXICANOS","CUATRIMESTRAL"
198434099,"11/08/22","11/08/22","PRIMA VACACIONAL","5153","5153","PESOS MEXICANOS","CUATRIMESTRAL"
198434100,"11/08/22","11/08/22","PRIMA VACACIONAL","6719.17","6719.17","PESOS MEXICANOS","CUATRIMESTRAL"
198434101,"11/08/22","11/08/22","PRIMA VACACIONAL","9476.34","9476.34","PESOS MEXICANOS","CUATRIMESTRAL"
198434103,"11/08/22","11/08/22","PRIMA VACACIONAL","7826.64","7826.64","PESOS MEXICANOS","CUATRIMESTRAL"
198434104,"11/08/22","11/08/22","PRIMA VACACIONAL","2929.59","2929.59","PESOS MEXICANOS","CUATRIMESTRAL"
198434195,"11/08/22","11/08/22","PRIMA VACACIONAL","2955.41","2955.41","PESOS MEXICANOS","CUATRIMESTRAL"
198434196,"11/08/22","11/08/22","PRIMA VACACIONAL","5549.1","5549.1","PESOS MEXICANOS","CUATRIMESTRAL"
198434197,"11/08/22","11/08/22","PRIMA VACACIONAL","590.28","590.28","PESOS MEXICANOS","CUATRIMESTRAL"
198434198,"11/08/22","11/08/22","PRIMA VACACIONAL","4516.37","4516.37","PESOS MEXICANOS","CUATRIMESTRAL"
198434200,"11/08/22","11/08/22","PRIMA VACACIONAL","813.22","813.22","PESOS MEXICANOS","CUATRIMESTRAL"
198434291,"11/08/22","11/08/22","PRIMA VACACIONAL","3769.84","3769.84","PESOS MEXICANOS","CUATRIMESTRAL"
198434295,"11/08/22","11/08/22","PRIMA VACACIONAL","1699.41","1699.41","PESOS MEXICANOS","CUATRIMESTRAL"
198434292,"11/08/22","11/08/22","PRIMA VACACIONAL","2217.87","2217.87","PESOS MEXICANOS","CUATRIMESTRAL"
198434293,"11/08/22","11/08/22","PRIMA VACACIONAL","11866.62","11866.62","PESOS MEXICANOS","CUATRIMESTRAL"
198434294,"11/08/22","11/08/22","PRIMA VACACIONAL","3523.03","3523.03","PESOS MEXICANOS","CUATRIMESTRAL"
198434296,"11/08/22","11/08/22","PRIMA VACACIONAL","5777.86","5777.86","PESOS MEXICANOS","CUATRIMESTRAL"
198434388,"11/08/22","11/08/22","PRIMA VACACIONAL","3170.06","3170.06","PESOS MEXICANOS","CUATRIMESTRAL"
198434389,"11/08/22","11/08/22","PRIMA VACACIONAL","6653.59","6653.59","PESOS MEXICANOS","CUATRIMESTRAL"
198434390,"11/08/22","11/08/22","PRIMA VACACIONAL","7173.49","7173.49","PESOS MEXICANOS","CUATRIMESTRAL"
198434483,"11/08/22","11/08/22","PRIMA VACACIONAL","9991.47","9991.47","PESOS MEXICANOS","CUATRIMESTRAL"
198434484,"11/08/22","11/08/22","PRIMA VACACIONAL","1881.82","1881.82","PESOS MEXICANOS","CUATRIMESTRAL"
198434485,"11/08/22","11/08/22","PRIMA VACACIONAL","7685.53","7685.53","PESOS MEXICANOS","CUATRIMESTRAL"
198434486,"11/08/22","11/08/22","PRIMA VACACIONAL","8931.77","8931.77","PESOS MEXICANOS","CUATRIMESTRAL"
198434579,"11/08/22","11/08/22","PRIMA VACACIONAL","712.88","712.88","PESOS MEXICANOS","CUATRIMESTRAL"
198434580,"11/08/22","11/08/22","PRIMA VACACIONAL","8467.11","8467.11","PESOS MEXICANOS","CUATRIMESTRAL"
198434581,"11/08/22","11/08/22","PRIMA VACACIONAL","5544.66","5544.66","PESOS MEXICANOS","CUATRIMESTRAL"
198434582,"11/08/22","11/08/22","PRIMA VACACIONAL","7481.34","7481.34","PESOS MEXICANOS","CUATRIMESTRAL"
198434583,"11/08/22","11/08/22","PRIMA VACACIONAL","15528.41","15528.41","PESOS MEXICANOS","CUATRIMESTRAL"
198434584,"11/08/22","11/08/22","PRIMA VACACIONAL","3056.35","3056.35","PESOS MEXICANOS","CUATRIMESTRAL"
198434675,"11/08/22","11/08/22","PRIMA VACACIONAL","6398.21","6398.21","PESOS MEXICANOS","CUATRIMESTRAL"
198434676,"11/08/22","11/08/22","PRIMA VACACIONAL","3489.47","3489.47","PESOS MEXICANOS","CUATRIMESTRAL"
198434677,"11/08/22","11/08/22","PRIMA VACACIONAL","9423.03","9423.03","PESOS MEXICANOS","CUATRIMESTRAL"
198434678,"11/08/22","11/08/22","PRIMA VACACIONAL","2484.52","2484.52","PESOS MEXICANOS","CUATRIMESTRAL"
198434773,"11/08/22","11/08/22","PRIMA VACACIONAL","831.7","831.7","PESOS MEXICANOS","CUATRIMESTRAL"
198434391,"11/08/22","11/08/22","PRIMA VACACIONAL","336.04","336.04","PESOS MEXICANOS","CUATRIMESTRAL"
198434392,"11/08/22","11/08/22","PRIMA VACACIONAL","2239.77","2239.77","PESOS MEXICANOS","CUATRIMESTRAL"
198434679,"11/08/22","11/08/22","PRIMA VACACIONAL","4744.51","4744.51","PESOS MEXICANOS","CUATRIMESTRAL"
198434680,"11/08/22","11/08/22","PRIMA VACACIONAL","2176.48","2176.48","PESOS MEXICANOS","CUATRIMESTRAL"
198434770,"11/08/22","11/08/22","PRIMA VACACIONAL","3983.97","3983.97","PESOS MEXICANOS","CUATRIMESTRAL"
198434771,"11/08/22","11/08/22","PRIMA VACACIONAL","2464.8","2464.8","PESOS MEXICANOS","CUATRIMESTRAL"
198434772,"11/08/22","11/08/22","PRIMA VACACIONAL","672.08","672.08","PESOS MEXICANOS","CUATRIMESTRAL"
198434775,"11/08/22","11/08/22","PRIMA VACACIONAL","8287.95","8287.95","PESOS MEXICANOS","CUATRIMESTRAL"
198434866,"11/08/22","11/08/22","PRIMA VACACIONAL","1663.4","1663.4","PESOS MEXICANOS","CUATRIMESTRAL"
198434867,"11/08/22","11/08/22","PRIMA VACACIONAL","7925.71","7925.71","PESOS MEXICANOS","CUATRIMESTRAL"
198434868,"11/08/22","11/08/22","PRIMA VACACIONAL","14337.63","14337.63","PESOS MEXICANOS","CUATRIMESTRAL"
198434869,"11/08/22","11/08/22","PRIMA VACACIONAL","1985","1985","PESOS MEXICANOS","CUATRIMESTRAL"
198434870,"11/08/22","11/08/22","PRIMA VACACIONAL","12296.29","12296.29","PESOS MEXICANOS","CUATRIMESTRAL"
198434871,"11/08/22","11/08/22","PRIMA VACACIONAL","1922.54","1922.54","PESOS MEXICANOS","CUATRIMESTRAL"
198434962,"11/08/22","11/08/22","PRIMA VACACIONAL","1225.49","1225.49","PESOS MEXICANOS","CUATRIMESTRAL"
198434963,"11/08/22","11/08/22","PRIMA VACACIONAL","3352.88","3352.88","PESOS MEXICANOS","CUATRIMESTRAL"
198434964,"11/08/22","11/08/22","PRIMA VACACIONAL","6876.32","6876.32","PESOS MEXICANOS","CUATRIMESTRAL"
198434965,"11/08/22","11/08/22","PRIMA VACACIONAL","645.2","645.2","PESOS MEXICANOS","CUATRIMESTRAL"
198435058,"11/08/22","11/08/22","PRIMA VACACIONAL","6298.63","6298.63","PESOS MEXICANOS","CUATRIMESTRAL"
198435060,"11/08/22","11/08/22","PRIMA VACACIONAL","5308.46","5308.46","PESOS MEXICANOS","CUATRIMESTRAL"
198435061,"11/08/22","11/08/22","PRIMA VACACIONAL","4118.75","4118.75","PESOS MEXICANOS","CUATRIMESTRAL"
198435062,"11/08/22","11/08/22","PRIMA VACACIONAL","3945.93","3945.93","PESOS MEXICANOS","CUATRIMESTRAL"
198435063,"11/08/22","11/08/22","PRIMA VACACIONAL","3864.46","3864.46","PESOS MEXICANOS","CUATRIMESTRAL"
198435154,"11/08/22","11/08/22","PRIMA VACACIONAL","6373.99","6373.99","PESOS MEXICANOS","CUATRIMESTRAL"
198435155,"11/08/22","11/08/22","PRIMA VACACIONAL","5893.27","5893.27","PESOS MEXICANOS","CUATRIMESTRAL"
198435156,"11/08/22","11/08/22","PRIMA VACACIONAL","2901.42","2901.42","PESOS MEXICANOS","CUATRIMESTRAL"
198435157,"11/08/22","11/08/22","PRIMA VACACIONAL","614.95","614.95","PESOS MEXICANOS","CUATRIMESTRAL"
198435250,"11/08/22","11/08/22","PRIMA VACACIONAL","5589.7","5589.7","PESOS MEXICANOS","CUATRIMESTRAL"
198435252,"11/08/22","11/08/22","PRIMA VACACIONAL","3340.41","3340.41","PESOS MEXICANOS","CUATRIMESTRAL"
198435253,"11/08/22","11/08/22","PRIMA VACACIONAL","2217.87","2217.87","PESOS MEXICANOS","CUATRIMESTRAL"
198435254,"11/08/22","11/08/22","PRIMA VACACIONAL","17061.33","17061.33","PESOS MEXICANOS","CUATRIMESTRAL"
198435778,"11/08/22","11/08/22","PRIMA VACACIONAL","1814.62","1814.62","PESOS MEXICANOS","CUATRIMESTRAL"
198435779,"11/08/22","11/08/22","PRIMA VACACIONAL","4321.88","4321.88","PESOS MEXICANOS","CUATRIMESTRAL"
198435781,"11/08/22","11/08/22","PRIMA VACACIONAL","4536.54","4536.54","PESOS MEXICANOS","CUATRIMESTRAL"
198435782,"11/08/22","11/08/22","PRIMA VACACIONAL","5065.66","5065.66","PESOS MEXICANOS","CUATRIMESTRAL"
198435783,"11/08/22","11/08/22","PRIMA VACACIONAL","4536.54","4536.54","PESOS MEXICANOS","CUATRIMESTRAL"
198435844,"11/08/22","11/08/22","PRIMA VACACIONAL","5681.5","5681.5","PESOS MEXICANOS","CUATRIMESTRAL"
198435845,"11/08/22","11/08/22","PRIMA VACACIONAL","1505.45","1505.45","PESOS MEXICANOS","CUATRIMESTRAL"
198435846,"11/08/22","11/08/22","PRIMA VACACIONAL","4890.98","4890.98","PESOS MEXICANOS","CUATRIMESTRAL"
198435847,"11/08/22","11/08/22","PRIMA VACACIONAL","10474.93","10474.93","PESOS MEXICANOS","CUATRIMESTRAL"
198435849,"11/08/22","11/08/22","PRIMA VACACIONAL","7081.58","7081.58","PESOS MEXICANOS","CUATRIMESTRAL"
