Información relacionada a:,Bonos, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS BONOS","MONTO BRUTO DE LOS BONOS","MONTO NETO DE LOS BONOS","TIPO DE MONEDA DE LOS BONOS","PERIODICIDAD DE LOS BONOS"
52577674,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577675,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577676,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576048,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576049,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576050,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576051,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576495,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576496,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576497,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576498,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576555,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576556,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576557,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576558,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576591,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576592,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576593,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576594,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576654,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576655,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576656,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576657,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576718,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576719,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576720,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576721,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576782,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576783,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576784,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576785,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576801,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576802,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576803,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576804,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576904,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576905,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576906,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576907,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576924,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576925,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576926,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576927,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576944,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576945,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576946,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576947,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576964,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576965,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576966,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576967,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576980,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576981,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576982,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576983,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577002,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577003,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577004,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577005,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577129,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577130,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577131,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577132,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577183,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577184,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577185,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577186,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577191,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577192,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577193,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577194,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577203,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577204,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577205,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577206,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577218,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577219,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577220,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577221,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577234,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577235,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577236,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577237,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577685,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577686,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577687,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577688,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577689,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577690,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577691,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577692,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577259,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577260,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577261,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577262,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576052,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576053,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576054,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576055,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576071,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576072,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576073,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576074,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576499,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576500,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576501,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576502,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576559,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576560,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576561,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576562,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576595,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576596,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576597,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576598,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576658,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576659,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576660,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576661,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576722,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576723,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576724,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576725,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576786,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576787,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576788,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576789,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576805,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576806,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576807,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576808,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576928,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576929,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576930,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576931,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576948,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576949,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576950,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576951,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576968,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576969,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576970,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576971,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576984,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576985,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576986,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576987,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577006,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577007,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577008,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577009,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577030,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577031,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577032,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577033,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577195,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577196,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577197,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577198,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577207,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577208,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577209,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577210,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577222,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577223,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577224,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577225,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577238,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577239,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577240,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577241,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577698,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577699,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577700,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577701,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577702,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577703,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577704,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577705,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577283,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577284,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577285,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577286,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577291,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577292,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577293,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577294,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577303,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577304,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577305,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577306,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576056,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576057,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576058,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576059,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576068,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576069,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576070,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576075,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576076,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576077,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576078,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576503,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576504,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576505,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576506,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576563,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576564,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576565,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576566,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576599,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576600,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576601,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576602,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576662,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576663,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576664,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576665,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576726,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576727,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576728,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576729,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576790,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576791,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576792,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576793,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576809,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576810,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576811,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576812,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576952,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576953,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576954,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576955,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576972,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576973,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576974,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576975,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576988,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576989,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576990,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576991,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577010,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577011,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577012,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577013,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577034,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577035,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577036,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577037,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577062,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577063,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577064,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577065,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577211,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577212,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577213,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577226,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577227,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577228,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577229,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577242,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577243,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577244,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577245,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577263,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577264,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577265,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577266,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577271,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577272,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577273,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577274,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577279,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577280,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577281,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577282,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577326,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577327,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577328,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577329,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577334,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577335,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577336,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577337,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577342,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577343,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577344,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577345,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576060,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576061,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576062,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576063,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576079,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576080,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576081,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576082,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576567,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576568,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576569,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576570,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576603,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576604,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576605,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576606,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576666,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576667,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576668,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576669,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576730,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576731,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576732,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576733,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576813,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576814,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576815,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576816,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576992,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576993,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576994,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576995,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
