Información relacionada a:,Dietas, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS DIETAS","MONTO BRUTO DE LAS DIETAS","MONTO NETO DE LAS DIETAS","TIPO DE MONEDA DE LAS DIETAS","PERIODICIDAD DE LAS DIETAS"
112870217,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870219,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870221,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870232,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870234,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870236,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870237,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870239,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870251,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870253,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870254,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870256,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870258,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870269,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870271,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870273,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870275,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112870277,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868796,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868797,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868799,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868801,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868803,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868947,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868949,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868951,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868953,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868945,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869093,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869095,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869097,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869099,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869101,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869243,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869245,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869247,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869249,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869251,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869393,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869395,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869397,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869399,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869401,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869540,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869542,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869544,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869546,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869548,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869689,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869691,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869693,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869695,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869697,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869844,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869846,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869847,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869849,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869851,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869862,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869864,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869866,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869868,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869870,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869872,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869874,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869875,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869877,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112869879,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885738,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885739,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885740,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885741,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885742,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879366,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879368,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879369,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879371,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879373,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879396,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879398,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879400,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879402,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879404,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879410,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879412,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879413,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879415,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879417,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879421,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879423,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879425,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879427,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879429,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879387,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879389,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879390,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879392,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879394,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879364,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879375,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879419,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879431,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879450,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879440,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879442,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879444,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879446,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879448,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879377,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879379,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879381,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879383,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879385,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879406,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879433,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879434,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879436,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879438,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112879408,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868721,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868723,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868725,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868726,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868728,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868730,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868732,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868734,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868736,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868738,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868739,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112868741,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112872070,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112872072,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884418,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884419,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884420,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884421,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884422,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884498,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884499,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884500,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884501,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884502,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884578,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884579,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884580,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884581,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884582,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884658,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884659,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884660,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884661,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884662,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884738,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884739,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884740,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884741,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884742,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884818,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884819,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884820,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884821,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884822,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884898,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884899,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884900,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884901,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884902,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884978,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884979,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884980,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884981,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884982,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884984,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884985,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884986,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884987,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884988,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884993,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884994,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884995,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884996,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884997,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885008,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885009,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885010,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885011,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885012,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885028,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885029,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885030,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885031,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885032,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885053,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885054,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885055,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885056,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885057,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885083,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885084,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885085,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885086,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885087,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885118,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885119,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885120,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885121,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885122,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885158,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885159,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885160,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885161,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885162,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885203,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885204,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885205,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885206,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885207,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880669,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880671,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880672,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880674,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880676,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880827,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880828,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880830,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880832,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880834,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880978,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880980,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880982,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880983,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880985,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881124,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881126,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881128,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881129,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881131,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881270,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881271,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881272,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881273,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881274,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881350,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881351,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881352,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881353,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881354,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881430,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881431,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881432,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881433,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881434,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881510,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881511,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881512,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881513,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881514,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881590,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881591,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881592,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881593,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881594,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881670,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881671,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881672,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881673,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881674,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881747,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881748,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881749,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881750,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881751,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881834,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881835,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881836,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881837,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881838,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881914,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881915,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881916,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881917,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881918,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881994,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881995,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881996,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881997,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881998,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882074,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882075,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882076,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882077,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882078,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882154,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882155,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882156,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882157,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882158,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882234,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882235,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882236,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882237,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882238,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882314,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882315,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882316,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882317,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882318,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882394,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882395,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882396,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882397,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882398,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882475,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882476,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882477,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882478,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882479,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882555,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882556,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882557,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882558,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882559,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882635,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882636,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882637,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882638,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882639,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882715,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882716,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882717,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882718,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882719,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882795,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882796,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882797,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882798,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882799,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882875,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882876,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882877,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882878,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882879,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882955,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882956,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882957,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882958,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882959,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883035,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883036,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883037,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883038,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883039,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883115,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883116,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883117,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883118,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883119,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883195,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883196,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883197,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883198,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883199,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883283,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
