Información relacionada a:,Dietas, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS DIETAS","MONTO BRUTO DE LAS DIETAS","MONTO NETO DE LAS DIETAS","TIPO DE MONEDA DE LAS DIETAS","PERIODICIDAD DE LAS DIETAS"
52172435,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172436,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172527,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172528,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172529,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172530,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172531,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172532,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172623,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172624,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172625,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172626,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172627,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172628,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172755,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172756,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172757,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172758,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172759,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172760,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172779,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172780,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172781,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172782,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172783,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172784,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172809,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172810,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172811,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172812,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172813,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172814,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172839,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172840,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172841,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172842,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172843,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172844,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172875,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172876,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172877,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172878,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172879,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172880,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172917,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172918,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172919,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172920,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172921,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172922,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172971,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172972,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172973,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172974,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173029,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173030,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173031,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173032,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173033,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173034,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173095,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173096,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173097,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173098,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173099,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173100,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173167,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173168,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173169,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173170,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173171,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173172,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173306,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173307,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173308,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173309,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173310,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173311,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173318,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173319,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173320,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173321,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173322,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173323,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173330,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173331,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173332,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173333,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173334,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173335,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173342,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173343,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173344,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173345,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173346,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173347,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172341,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172342,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172343,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172344,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172345,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172346,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172437,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172438,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172439,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172440,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172441,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172442,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172533,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172534,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172535,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172536,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172537,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172538,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172629,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172630,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172631,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172632,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172633,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172634,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172785,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172786,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172787,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172788,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172789,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172790,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172815,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172816,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172817,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172818,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172819,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172820,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172845,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172846,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172847,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172848,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172849,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172850,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172881,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172882,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172883,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172884,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172885,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172886,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172923,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172924,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172925,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172926,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172927,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172928,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172975,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172976,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172977,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172978,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172979,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172980,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173035,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173036,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173037,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173038,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173039,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173040,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173101,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173102,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173103,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173104,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173105,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173106,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173173,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173174,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173175,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173176,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173177,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173178,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173354,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173355,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173356,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173357,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173358,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173359,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173360,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173361,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173362,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173363,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173364,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173365,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173366,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173367,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173368,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173369,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173370,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173371,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173372,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173373,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173374,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173375,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173376,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173377,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172347,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172348,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172349,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172350,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172351,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172352,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172443,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172444,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172445,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172446,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172447,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172448,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172539,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172540,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172541,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172542,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172543,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172544,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172635,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172636,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172637,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172638,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172639,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172640,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172821,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172822,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172823,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172824,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172825,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172826,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172851,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172852,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172853,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172854,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172855,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172856,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172887,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172888,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172889,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172890,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172891,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172892,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172929,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172930,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172931,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172932,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172933,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172934,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172981,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172982,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172983,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172984,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172985,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172986,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173041,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173042,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173043,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173044,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173045,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173046,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173107,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173108,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173109,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173110,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173111,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173112,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173179,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173180,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173181,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173182,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173183,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173184,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173378,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173379,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173380,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173381,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173382,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173383,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173384,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173385,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173386,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173387,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173388,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173389,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173390,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173391,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173392,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173393,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173394,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173395,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173396,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173397,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173398,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173399,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173400,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173401,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173402,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173403,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173404,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173405,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173406,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173407,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172353,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172354,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172355,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172356,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172357,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172358,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172449,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172450,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172451,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172452,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172453,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172454,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172545,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172546,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172547,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172548,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172549,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172550,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172641,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172642,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172643,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
