Información relacionada a:,Primas, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS PRIMAS","MONTO BRUTO DE LAS PRIMAS","MONTO NETO DE LAS PRIMAS","TIPO DE MONEDA DE LAS PRIMAS","PERIODICIDAD DE LAS PRIMAS"
1591689671,"25/07/22","25/07/22","PRIMA VACACIONAL","15962.5","11318.08","PESOS","TRES VECES AL AÑO"
1591689672,"25/07/22","25/07/22","PRIMA VACACIONAL","3793.37","3085.87","PESOS","TRES VECES AL AÑO"
1591689673,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591689750,"25/07/22","25/07/22","PRIMA VACACIONAL","3569.87","2923.2","PESOS","TRES VECES AL AÑO"
1591689751,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591689752,"25/07/22","25/07/22","PRIMA VACACIONAL","24614.42","17157.17","PESOS","TRES VECES AL AÑO"
1591689753,"25/07/22","25/07/22","PRIMA VACACIONAL","16966","12020.53","PESOS","TRES VECES AL AÑO"
1591689754,"25/07/22","25/07/22","PRIMA VACACIONAL","6063.17","4870.84","PESOS","TRES VECES AL AÑO"
1591689830,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591689831,"25/07/22","25/07/22","PRIMA VACACIONAL","9594.76","7451.23","PESOS","TRES VECES AL AÑO"
1591689832,"25/07/22","25/07/22","PRIMA VACACIONAL","7105.25","5619.42","PESOS","TRES VECES AL AÑO"
1591689833,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591689834,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591689911,"25/07/22","25/07/22","PRIMA VACACIONAL","11856.45","8849.19","PESOS","TRES VECES AL AÑO"
1591689912,"25/07/22","25/07/22","PRIMA VACACIONAL","23920.37","16718.14","PESOS","TRES VECES AL AÑO"
1591689913,"25/07/22","25/07/22","PRIMA VACACIONAL","22879.29","16059.6","PESOS","TRES VECES AL AÑO"
1591689914,"25/07/22","25/07/22","PRIMA VACACIONAL","14965.1","10619.9","PESOS","TRES VECES AL AÑO"
1591689915,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591689991,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591689992,"25/07/22","25/07/22","PRIMA VACACIONAL","1066.93","1007.25","PESOS","TRES VECES AL AÑO"
1591689993,"25/07/22","25/07/22","PRIMA VACACIONAL","12307.79","9103.36","PESOS","TRES VECES AL AÑO"
1591689994,"25/07/22","25/07/22","PRIMA VACACIONAL","8599.57","6690.11","PESOS","TRES VECES AL AÑO"
1591689995,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690071,"25/07/22","25/07/22","PRIMA VACACIONAL","19286.58","13644.94","PESOS","TRES VECES AL AÑO"
1591690072,"25/07/22","25/07/22","PRIMA VACACIONAL","18659.39","13205.9","PESOS","TRES VECES AL AÑO"
1591690073,"25/07/22","25/07/22","PRIMA VACACIONAL","24614.42","17157.17","PESOS","TRES VECES AL AÑO"
1591690074,"25/07/22","25/07/22","PRIMA VACACIONAL","7855.79","6151.54","PESOS","TRES VECES AL AÑO"
1591690075,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690151,"25/07/22","25/07/22","PRIMA VACACIONAL","1064.88","1002.48","PESOS","TRES VECES AL AÑO"
1591690152,"25/07/22","25/07/22","PRIMA VACACIONAL","19600.17","13864.45","PESOS","TRES VECES AL AÑO"
1591690153,"25/07/22","25/07/22","PRIMA VACACIONAL","19286.58","13644.94","PESOS","TRES VECES AL AÑO"
1591690154,"25/07/22","25/07/22","PRIMA VACACIONAL","2772.26","2359.38","PESOS","TRES VECES AL AÑO"
1591690155,"25/07/22","25/07/22","PRIMA VACACIONAL","9691.63","7525.31","PESOS","TRES VECES AL AÑO"
1591690231,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690232,"25/07/22","25/07/22","PRIMA VACACIONAL","6687.1","5227.45","PESOS","TRES VECES AL AÑO"
1591690233,"25/07/22","25/07/22","PRIMA VACACIONAL","29125.76","20010.85","PESOS","TRES VECES AL AÑO"
1591690234,"25/07/22","25/07/22","PRIMA VACACIONAL","6530.68","5215.11","PESOS","TRES VECES AL AÑO"
1591690235,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690310,"25/07/22","25/07/22","PRIMA VACACIONAL","6222.02","4995.76","PESOS","TRES VECES AL AÑO"
1591690311,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690312,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690313,"25/07/22","25/07/22","PRIMA VACACIONAL","11624.68","8721.39","PESOS","TRES VECES AL AÑO"
1591690314,"25/07/22","25/07/22","PRIMA VACACIONAL","1420.98","1336.64","PESOS","TRES VECES AL AÑO"
1591690390,"25/07/22","25/07/22","PRIMA VACACIONAL","7775.62","6100.81","PESOS","TRES VECES AL AÑO"
1591690391,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690392,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690393,"25/07/22","25/07/22","PRIMA VACACIONAL","17216.87","12196.14","PESOS","TRES VECES AL AÑO"
1591690394,"25/07/22","25/07/22","PRIMA VACACIONAL","7864.7","6162.67","PESOS","TRES VECES AL AÑO"
1591690470,"25/07/22","25/07/22","PRIMA VACACIONAL","19286.58","13644.94","PESOS","TRES VECES AL AÑO"
1591690471,"25/07/22","25/07/22","PRIMA VACACIONAL","5853.24","4705.75","PESOS","TRES VECES AL AÑO"
1591690472,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690473,"25/07/22","25/07/22","PRIMA VACACIONAL","4260.21","3452.99","PESOS","TRES VECES AL AÑO"
1591690474,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690550,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690551,"25/07/22","25/07/22","PRIMA VACACIONAL","4152.17","3531.81","PESOS","TRES VECES AL AÑO"
1591690552,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690553,"25/07/22","25/07/22","PRIMA VACACIONAL","5043.86","4069.25","PESOS","TRES VECES AL AÑO"
1591690554,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690630,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690631,"25/07/22","25/07/22","PRIMA VACACIONAL","7828.41","6132.16","PESOS","TRES VECES AL AÑO"
1591690632,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690633,"25/07/22","25/07/22","PRIMA VACACIONAL","14959.01","10615.64","PESOS","TRES VECES AL AÑO"
1591690634,"25/07/22","25/07/22","PRIMA VACACIONAL","3850.8","3165.46","PESOS","TRES VECES AL AÑO"
1591690710,"25/07/22","25/07/22","PRIMA VACACIONAL","31808.94","21664.32","PESOS","TRES VECES AL AÑO"
1591690711,"25/07/22","25/07/22","PRIMA VACACIONAL","2110.8","1875.63","PESOS","TRES VECES AL AÑO"
1591690712,"25/07/22","25/07/22","PRIMA VACACIONAL","6476.01","5169.92","PESOS","TRES VECES AL AÑO"
1591690713,"25/07/22","25/07/22","PRIMA VACACIONAL","23573.34","16498.62","PESOS","TRES VECES AL AÑO"
1591690714,"25/07/22","25/07/22","PRIMA VACACIONAL","5276.55","4252.24","PESOS","TRES VECES AL AÑO"
1591690791,"25/07/22","25/07/22","PRIMA VACACIONAL","3148.32","2856.76","PESOS","TRES VECES AL AÑO"
1591690792,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690793,"25/07/22","25/07/22","PRIMA VACACIONAL","27390.63","18913.28","PESOS","TRES VECES AL AÑO"
1591690794,"25/07/22","25/07/22","PRIMA VACACIONAL","11632.96","8756.24","PESOS","TRES VECES AL AÑO"
1591690795,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690871,"25/07/22","25/07/22","PRIMA VACACIONAL","26002.52","18035.22","PESOS","TRES VECES AL AÑO"
1591690872,"25/07/22","25/07/22","PRIMA VACACIONAL","26349.55","18254.74","PESOS","TRES VECES AL AÑO"
1591690873,"25/07/22","25/07/22","PRIMA VACACIONAL","18659.39","13205.9","PESOS","TRES VECES AL AÑO"
1591690874,"25/07/22","25/07/22","PRIMA VACACIONAL","16464.25","11669.3","PESOS","TRES VECES AL AÑO"
1591690875,"25/07/22","25/07/22","PRIMA VACACIONAL","5572.63","4485.08","PESOS","TRES VECES AL AÑO"
1591690951,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690952,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591690953,"25/07/22","25/07/22","PRIMA VACACIONAL","16715.12","11844.91","PESOS","TRES VECES AL AÑO"
1591690954,"25/07/22","25/07/22","PRIMA VACACIONAL","18972.99","13425.42","PESOS","TRES VECES AL AÑO"
1591690955,"25/07/22","25/07/22","PRIMA VACACIONAL","18972.99","13425.42","PESOS","TRES VECES AL AÑO"
1591691031,"25/07/22","25/07/22","PRIMA VACACIONAL","9747.66","7568.16","PESOS","TRES VECES AL AÑO"
1591691032,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691033,"25/07/22","25/07/22","PRIMA VACACIONAL","8623.05","6708.06","PESOS","TRES VECES AL AÑO"
1591691034,"25/07/22","25/07/22","PRIMA VACACIONAL","22532.26","15840.08","PESOS","TRES VECES AL AÑO"
1591691035,"25/07/22","25/07/22","PRIMA VACACIONAL","5371.02","4326.53","PESOS","TRES VECES AL AÑO"
1591691111,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691112,"25/07/22","25/07/22","PRIMA VACACIONAL","7056.73","5582.14","PESOS","TRES VECES AL AÑO"
1591691113,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691114,"25/07/22","25/07/22","PRIMA VACACIONAL","15022.22","10374.25","PESOS","TRES VECES AL AÑO"
1591691115,"25/07/22","25/07/22","PRIMA VACACIONAL","3947.14","3206.79","PESOS","TRES VECES AL AÑO"
1591691191,"25/07/22","25/07/22","PRIMA VACACIONAL","2393.9","2004.96","PESOS","TRES VECES AL AÑO"
1591691192,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691193,"25/07/22","25/07/22","PRIMA VACACIONAL","3674.31","2997.82","PESOS","TRES VECES AL AÑO"
1591691194,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691195,"25/07/22","25/07/22","PRIMA VACACIONAL","22532.26","15840.08","PESOS","TRES VECES AL AÑO"
1591691270,"25/07/22","25/07/22","PRIMA VACACIONAL","11990.89","8997.86","PESOS","TRES VECES AL AÑO"
1591691271,"25/07/22","25/07/22","PRIMA VACACIONAL","16966","12020.53","PESOS","TRES VECES AL AÑO"
1591691272,"25/07/22","25/07/22","PRIMA VACACIONAL","26696.58","18474.25","PESOS","TRES VECES AL AÑO"
1591691273,"25/07/22","25/07/22","PRIMA VACACIONAL","6019.84","4836.76","PESOS","TRES VECES AL AÑO"
1591691274,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691350,"25/07/22","25/07/22","PRIMA VACACIONAL","21838.21","15401.05","PESOS","TRES VECES AL AÑO"
1591691351,"25/07/22","25/07/22","PRIMA VACACIONAL","6187.31","5143","PESOS","TRES VECES AL AÑO"
1591691352,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691353,"25/07/22","25/07/22","PRIMA VACACIONAL","1701.46","1568.69","PESOS","TRES VECES AL AÑO"
1591691354,"25/07/22","25/07/22","PRIMA VACACIONAL","5021.32","4051.53","PESOS","TRES VECES AL AÑO"
1591691430,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691431,"25/07/22","25/07/22","PRIMA VACACIONAL","7036.28","5563.98","PESOS","TRES VECES AL AÑO"
1591691432,"25/07/22","25/07/22","PRIMA VACACIONAL","17337.47","12280.56","PESOS","TRES VECES AL AÑO"
1591691433,"25/07/22","25/07/22","PRIMA VACACIONAL","7271.78","5738.51","PESOS","TRES VECES AL AÑO"
1591691434,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691509,"25/07/22","25/07/22","PRIMA VACACIONAL","23920.37","16718.14","PESOS","TRES VECES AL AÑO"
1591691510,"25/07/22","25/07/22","PRIMA VACACIONAL","4610.7","3728.61","PESOS","TRES VECES AL AÑO"
1591691511,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691512,"25/07/22","25/07/22","PRIMA VACACIONAL","13438.35","9735.96","PESOS","TRES VECES AL AÑO"
1591691513,"25/07/22","25/07/22","PRIMA VACACIONAL","3616.52","2956.66","PESOS","TRES VECES AL AÑO"
1591691589,"25/07/22","25/07/22","PRIMA VACACIONAL","12589.88","9262.22","PESOS","TRES VECES AL AÑO"
1591691590,"25/07/22","25/07/22","PRIMA VACACIONAL","3637.73","2970.45","PESOS","TRES VECES AL AÑO"
1591691591,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691592,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691593,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691669,"25/07/22","25/07/22","PRIMA VACACIONAL","5097.56","4111.49","PESOS","TRES VECES AL AÑO"
1591691670,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691671,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691672,"25/07/22","25/07/22","PRIMA VACACIONAL","16966","12020.53","PESOS","TRES VECES AL AÑO"
1591691673,"25/07/22","25/07/22","PRIMA VACACIONAL","5521.16","4444.6","PESOS","TRES VECES AL AÑO"
1591691748,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691749,"25/07/22","25/07/22","PRIMA VACACIONAL","18026.97","12763.21","PESOS","TRES VECES AL AÑO"
1591691750,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691751,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691752,"25/07/22","25/07/22","PRIMA VACACIONAL","27737.65","19132.79","PESOS","TRES VECES AL AÑO"
1591691828,"25/07/22","25/07/22","PRIMA VACACIONAL","3700.01","3015.73","PESOS","TRES VECES AL AÑO"
1591691829,"25/07/22","25/07/22","PRIMA VACACIONAL","26696.58","18474.25","PESOS","TRES VECES AL AÑO"
1591691830,"25/07/22","25/07/22","PRIMA VACACIONAL","8161.96","6362.71","PESOS","TRES VECES AL AÑO"
1591691831,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691832,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691908,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691909,"25/07/22","25/07/22","PRIMA VACACIONAL","2913.13","2469.04","PESOS","TRES VECES AL AÑO"
1591691910,"25/07/22","25/07/22","PRIMA VACACIONAL","18655.19","13202.96","PESOS","TRES VECES AL AÑO"
1591691911,"25/07/22","25/07/22","PRIMA VACACIONAL","6199.97","4978.42","PESOS","TRES VECES AL AÑO"
1591691912,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691988,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691989,"25/07/22","25/07/22","PRIMA VACACIONAL","830.04","778.35","PESOS","TRES VECES AL AÑO"
1591691990,"25/07/22","25/07/22","PRIMA VACACIONAL","7684.01","6031.02","PESOS","TRES VECES AL AÑO"
1591691991,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591691992,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692068,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692069,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692070,"25/07/22","25/07/22","PRIMA VACACIONAL","18659.39","13205.9","PESOS","TRES VECES AL AÑO"
1591692071,"25/07/22","25/07/22","PRIMA VACACIONAL","12008.21","8947.01","PESOS","TRES VECES AL AÑO"
1591692072,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692148,"25/07/22","25/07/22","PRIMA VACACIONAL","4429.9","3586.44","PESOS","TRES VECES AL AÑO"
1591692149,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692150,"25/07/22","25/07/22","PRIMA VACACIONAL","5179.39","4175.84","PESOS","TRES VECES AL AÑO"
1591692151,"25/07/22","25/07/22","PRIMA VACACIONAL","17097.94","12112.89","PESOS","TRES VECES AL AÑO"
1591692152,"25/07/22","25/07/22","PRIMA VACACIONAL","28778.73","19791.33","PESOS","TRES VECES AL AÑO"
1591692229,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692230,"25/07/22","25/07/22","PRIMA VACACIONAL","9011.53","7005.17","PESOS","TRES VECES AL AÑO"
1591692231,"25/07/22","25/07/22","PRIMA VACACIONAL","28084.68","19352.31","PESOS","TRES VECES AL AÑO"
1591692232,"25/07/22","25/07/22","PRIMA VACACIONAL","1599.75","1336.64","PESOS","TRES VECES AL AÑO"
1591692233,"25/07/22","25/07/22","PRIMA VACACIONAL","10502.42","8086.66","PESOS","TRES VECES AL AÑO"
1591692309,"25/07/22","25/07/22","PRIMA VACACIONAL","7766.72","6088.35","PESOS","TRES VECES AL AÑO"
1591692310,"25/07/22","25/07/22","PRIMA VACACIONAL","1713.47","1325.85","PESOS","TRES VECES AL AÑO"
1591692311,"25/07/22","25/07/22","PRIMA VACACIONAL","4864.14","3927.92","PESOS","TRES VECES AL AÑO"
1591692312,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692313,"25/07/22","25/07/22","PRIMA VACACIONAL","19286.58","13644.94","PESOS","TRES VECES AL AÑO"
1591692390,"25/07/22","25/07/22","PRIMA VACACIONAL","4302.44","3486.2","PESOS","TRES VECES AL AÑO"
1591692391,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692392,"25/07/22","25/07/22","PRIMA VACACIONAL","15962.5","11318.08","PESOS","TRES VECES AL AÑO"
1591692393,"25/07/22","25/07/22","PRIMA VACACIONAL","6303.82","5057.86","PESOS","TRES VECES AL AÑO"
1591692394,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692456,"25/07/22","25/07/22","PRIMA VACACIONAL","15470.46","10973.66","PESOS","TRES VECES AL AÑO"
1591692457,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692458,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692459,"25/07/22","25/07/22","PRIMA VACACIONAL","2355.96","1988.45","PESOS","TRES VECES AL AÑO"
1591692460,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692536,"25/07/22","25/07/22","PRIMA VACACIONAL","10502.42","8086.66","PESOS","TRES VECES AL AÑO"
1591692537,"25/07/22","25/07/22","PRIMA VACACIONAL","8880.09","6904.65","PESOS","TRES VECES AL AÑO"
1591692538,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692539,"25/07/22","25/07/22","PRIMA VACACIONAL","5724.22","4604.29","PESOS","TRES VECES AL AÑO"
1591692540,"25/07/22","25/07/22","PRIMA VACACIONAL","17718.62","12547.36","PESOS","TRES VECES AL AÑO"
1591692615,"25/07/22","25/07/22","PRIMA VACACIONAL","7871.89","6163.67","PESOS","TRES VECES AL AÑO"
1591692616,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692617,"25/07/22","25/07/22","PRIMA VACACIONAL","11624.68","8721.39","PESOS","TRES VECES AL AÑO"
1591692618,"25/07/22","25/07/22","PRIMA VACACIONAL","24267.39","16937.65","PESOS","TRES VECES AL AÑO"
1591692619,"25/07/22","25/07/22","PRIMA VACACIONAL","1962.93","1614.4","PESOS","TRES VECES AL AÑO"
1591692695,"25/07/22","25/07/22","PRIMA VACACIONAL","0","0","PESOS","TRES VECES AL AÑO"
1591692696,"25/07/22","25/07/22","PRIMA VACACIONAL","17216.87","12196.14","PESOS","TRES VECES AL AÑO"
1591692697,"25/07/22","25/07/22","PRIMA VACACIONAL","18032.21","12766.88","PESOS","TRES VECES AL AÑO"
1591692698,"25/07/22","25/07/22","PRIMA VACACIONAL","3530.41","2900.85","PESOS","TRES VECES AL AÑO"
1591692699,"25/07/22","25/07/22","PRIMA VACACIONAL","6325.77","5070.48","PESOS","TRES VECES AL AÑO"
1591692775,"25/07/22","25/07/22","PRIMA VACACIONAL","24614.42","17157.17","PESOS","TRES VECES AL AÑO"
