Información relacionada a:,Ingresos, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS INGRESOS","MONTO BRUTO DE LOS INGRESOS","MONTO NETO DE LOS INGRESOS","TIPO DE MONEDA DE LOS INGRESOS","PERIODICIDAD DE LOS INGRESOS"
1591696348,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","22056.18","18786.14","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696349,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","34429.84","28356.06","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696445,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","67117.76","51762.98","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696446,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","52777.5","41724.8","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696447,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","55393.38","43555.91","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696448,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696449,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","61355.5","47729.4","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696533,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696534,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","64648.22","50034.3","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696535,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","22457.84","19102.01","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696536,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696537,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","22507.6","19141.14","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696612,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","19028.32","16405.03","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696613,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696614,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","17915.14","15529.63","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696615,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696616,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","24762.8","20909.7","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696692,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","33422.66","27585.77","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696693,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","30275.84","25179.08","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696694,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18073","15653.77","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696695,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","22177.74","18881.74","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696696,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","45385.84","36550.64","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696772,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18711.1","16155.57","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696773,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696774,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","49995.64","39777.5","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696775,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","77819.08","59253.9","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696776,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","60532.32","47153.17","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696853,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696854,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","16445.12","14373.61","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696855,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696856,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","64648.22","50034.3","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696857,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","46044.38","37011.61","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696934,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","75349.54","57525.22","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696935,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","25638.24","21603.08","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696936,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696937,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591696938,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697042,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","56259.34","44162.08","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697043,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18998.36","16381.47","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697044,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697045,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697046,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","65471.4","50610.53","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697123,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","66294.58","51186.75","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697124,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","20574.44","17620.9","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697125,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697126,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","32254.04","26692","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697127,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","2777.42","2777.42","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697204,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","49995.64","39777.5","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697205,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","48020","38394.55","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697206,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","4788.58","4788.58","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697207,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","26639.36","22390.36","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697208,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697284,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","28534","23846.92","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697285,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","14342.2","12719.87","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697286,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697287,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","67117.76","51762.98","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697288,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18474.82","15969.76","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697364,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697365,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697366,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","13835.3","12321.24","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697367,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","71233.64","54644.1","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697368,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","48678.56","38855.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697515,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","48678.56","38855.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697516,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","11056.15","10053.41","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697517,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18790.48","16218","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697518,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18012.36","15606.08","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697519,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697595,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697596,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","67117.76","51731.59","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697597,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","75349.54","57525.22","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697598,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","54770.08","43119.6","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697600,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","30413.68","25284.5","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697675,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","40769.1","33204.32","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697676,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","8115.02","7506.08","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697677,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","30703.36","25506.05","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697678,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697679,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","36823.3","30186.58","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697753,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697754,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","4556.64","4556.64","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697755,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","30953.56","25697.4","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697756,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697757,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","40213.92","32779.72","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697832,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","38288.92","31307.48","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697833,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697834,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18756.6","16191.35","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697835,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697836,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","20279.66","17389.09","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697913,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","29292.7","24427.17","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697914,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697915,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","30563.2","25398.85","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697916,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","21407.14","18275.74","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697917,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697993,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697994,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697995,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","14735.16","13028.89","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697996,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591697997,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","13529.94","12081.11","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698081,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698082,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698083,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","32070.94","26551.97","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698084,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","23340.68","19796.27","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698085,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698221,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18721.94","16164.1","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698222,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698223,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698224,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","36900.36","30245.51","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698225,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","23168.34","19660.75","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698306,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","50654.18","40238.47","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698307,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","16141.12","14134.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698308,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698309,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","13471.82","12035.4","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698310,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","41357.1","33654.03","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698387,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698388,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18490.14","15981.81","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698389,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","27311.76","22912.15","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698390,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","29783.28","24802.37","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698391,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","31397.06","26023.32","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698467,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","6780.6","6570.39","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698468,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","48678.56","38855.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698469,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","3222.2","3222.2","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698470,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","11950.44","10789.76","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698471,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","28794.06","24045.81","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698547,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","62206.12","48324.83","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698548,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","9894.22","9077.39","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698549,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","40800","33227.96","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698550,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","20988.46","17946.49","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698551,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","15845.54","13902.1","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698665,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","33005.24","27266.53","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698666,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698667,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","53438.46","42187.47","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698668,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","20345.32","17440.72","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698669,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698753,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698754,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","31521.64","26131.86","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698755,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","10493.48","9580.77","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698756,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","11425.04","10358.51","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698757,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","17355.44","15089.48","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698833,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","67117.76","51762.98","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698834,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","75349.54","57525.22","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698835,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","58444.12","45691.43","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698836,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","15476.6","13611.96","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698837,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698914,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","13041.76","11685.52","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698915,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","65471.4","50610.53","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698916,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","22177.74","18881.74","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698917,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","12785.42","11475.11","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591698918,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591699019,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","31537.5","26144","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591699020,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","45115.34","36361.29","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591699021,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","33729","27820.06","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591699022,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","30288.48","25188.75","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591699023,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591705784,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","29127.88","24301.12","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591703813,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","19626.74","16875.63","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591704145,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591704475,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","15963.4","13994.78","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591704816,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591705149,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591705489,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","8719.3","8044.62","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591705980,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591669703,"25/07/22","25/07/22","PERCEPCIONES QUINCENALES ORDINARIAS","28018","23452.28","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591669704,"25/07/22","25/07/22","PERCEPCIONES QUINCENALES ORDINARIAS","57541.02","45059.26","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591669705,"25/07/22","25/07/22","PERCEPCIONES QUINCENALES ORDINARIAS","34524","28428.07","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591669706,"25/07/22","25/07/22","PERCEPCIONES QUINCENALES ORDINARIAS","85034.02","64227.91","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591669707,"25/07/22","25/07/22","PERCEPCIONES QUINCENALES ORDINARIAS","84874.02","64119.11","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591669783,"25/07/22","25/07/22","PERCEPCIONES QUINCENALES ORDINARIAS","66461.06","52133.58","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591669784,"25/07/22","25/07/22","PERCEPCIONES QUINCENALES ORDINARIAS","57541.02","45059.26","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591669785,"25/07/22","25/07/22","PERCEPCIONES QUINCENALES ORDINARIAS","34574","28466.31","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591669786,"25/07/22","25/07/22","PERCEPCIONES QUINCENALES ORDINARIAS","57616.02","45111.76","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
