Información relacionada a:,Prestaciones económicas, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS PRESTACIONES ECONÓMICAS","MONTO BRUTO DE LAS PRESTACIONES ECONÓMICAS","MONTO NETO DE LAS PRESTACIONES ECONÓMICAS","TIPO DE MONEDA DE LAS PRESTACIONES ECONÓMICAS","PERIODICIDAD DE LAS PRESTACIONES ECONÓMICAS"
1591690089,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690090,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690166,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690167,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690168,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690169,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690170,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690246,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690247,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690248,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690249,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690250,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690325,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690326,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690327,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690328,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690329,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690405,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690406,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690407,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690408,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690409,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690485,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690486,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690487,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690488,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690489,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690565,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690566,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690567,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690568,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690569,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690645,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690646,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690647,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690648,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690649,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690725,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690726,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690727,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690728,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690729,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690806,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690807,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690808,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690809,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690810,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690886,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690887,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690888,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690889,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690890,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690966,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690967,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690968,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690969,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591690970,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691046,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691047,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691048,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691049,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691050,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691126,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691127,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691128,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691129,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691130,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691206,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691207,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691208,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691209,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691210,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691285,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691286,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691287,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691288,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691289,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691365,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691366,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691367,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691368,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691369,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691444,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691445,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691446,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691447,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691448,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691524,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691525,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691526,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691527,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691528,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691604,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691605,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691606,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691607,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691608,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691684,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691685,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691686,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691687,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691688,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691763,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691764,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691765,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691766,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691767,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691843,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691844,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691845,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691846,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691847,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691923,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691924,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691925,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691926,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591691927,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692003,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692004,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692005,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692006,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692007,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692083,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692084,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692085,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692086,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692163,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692164,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692165,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692166,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692167,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692244,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692245,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692246,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692247,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692248,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692324,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692325,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692327,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692328,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692329,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692405,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692406,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692407,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692408,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692409,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692471,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692472,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692473,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692474,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692475,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692551,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692552,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692553,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692554,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692555,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692630,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692631,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692632,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692633,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692634,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692710,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692711,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692712,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692713,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692714,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692790,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692791,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692792,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692793,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692794,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692870,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692871,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692872,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692873,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692874,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692951,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692952,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692953,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692954,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591692955,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693030,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693031,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693032,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693033,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693034,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693109,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693110,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693111,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693112,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693113,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693190,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693191,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693192,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693193,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693194,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693381,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693382,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693383,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693384,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693385,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693495,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693496,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693497,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693498,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693499,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693575,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693576,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693577,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693578,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693579,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693653,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693654,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693655,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693656,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693657,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693727,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693728,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693729,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693730,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693731,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693802,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693803,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693804,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693805,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693806,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693874,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693875,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693876,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693877,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693878,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693949,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693950,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693951,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693952,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591693953,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694024,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694025,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694026,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694027,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694028,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694134,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694135,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694136,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694137,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694138,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694209,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694210,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694211,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694212,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694213,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694290,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694291,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694292,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694293,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694294,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694370,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694371,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694372,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694373,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694374,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694450,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694451,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694452,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694453,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694454,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694529,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694530,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694531,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
1591694532,"25/07/22","25/07/22","PRESTACIONES ECONOMICAS","0","0","PESOS","ANUAL"
