Información relacionada a:,Percepciones adicionales en dinero, Monto bruto y neto, tipo de moneda y su periodicidad 
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS PERCEPCIONES ADICIONALES EN DINERO","MONTO BRUTO DE LAS PERCEPCIONES ADICIONALES EN DINERO","MONTO NETO DE LAS PERCEPCIONES ADICIONALES EN DINERO","TIPO DE MONEDA DE LAS PERCEPCIONES ADICIONALES EN DINERO","PERIODICIDAD DE LAS PERCEPCIONES ADICIONALES EN DINERO"
1583466900,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","107680.24","107680.24","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583467237,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","24933.4","24933.4","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583466459,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","134909.46","134909.46","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583466560,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","134909.46","134909.46","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583466565,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","45670.52","45670.52","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583466566,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","38744.34","38744.34","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583466568,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","134909.46","134909.46","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583466575,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","144892.77","144892.77","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583469399,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","30952.29","30952.29","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583469627,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","18283.74","18283.74","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583467534,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","47713.24","47713.24","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583467537,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","44475.4","44475.4","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583467625,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","299538.12","299538.12","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583467901,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","12463.36","12463.36","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583468515,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","83103.13","83103.13","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583468563,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","41745.1","41745.1","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583469400,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","21256.45","21256.45","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583469402,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","59258.29","59258.29","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465625,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","164790.83","164790.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465675,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","120650.83","120650.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465091,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","197324.4","197324.4","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465718,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","164790.83","164790.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465783,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","164790.83","164790.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465725,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","27449.83","27449.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465491,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","81454.88","81454.88","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465762,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","158271.47","158271.47","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465763,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","55422.24","55422.24","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465798,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","164790.83","164790.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465773,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","347591.2","347591.2","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465803,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","164790.83","164790.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465827,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","177003.84","177003.84","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465774,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","164790.83","164790.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465775,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","164790.83","164790.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465776,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","164790.83","164790.83","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465937,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","61770.28","61770.28","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583465948,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","28587.63","28587.63","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470213,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","15738.44","15738.44","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470214,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","27968.48","27968.48","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470215,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","41462.12","41462.12","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470167,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","28491.12","28491.12","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470217,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","20478.12","20478.12","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470218,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","14974.14","14974.14","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
