Información relacionada a:,Bonos, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS BONOS","MONTO BRUTO DE LOS BONOS","MONTO NETO DE LOS BONOS","TIPO DE MONEDA DE LOS BONOS","PERIODICIDAD DE LOS BONOS"
51778670,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778670,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778029,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778029,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778029,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777953,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777953,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777953,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777751,"18/08/22","18/08/22","Herramientas de Trabajo","4500","4500","PESOS MEXICANOS","MENSUAL"
51777513,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777513,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777513,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777430,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777430,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777430,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777138,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777138,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777138,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777060,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777060,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777060,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776982,"18/08/22","18/08/22","Herramientas de Trabajo","10000","10000","PESOS MEXICANOS","MENSUAL"
51776903,"18/08/22","18/08/22","Herramientas de Trabajo","9000","9000","PESOS MEXICANOS","MENSUAL"
51776831,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776831,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776831,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776679,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776679,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776679,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776211,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776211,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776211,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776135,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776135,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776135,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775983,"18/08/22","18/08/22","Herramientas de Trabajo","5000","5000","PESOS MEXICANOS","MENSUAL"
51775913,"18/08/22","18/08/22","Herramientas de Trabajo","4500","4500","PESOS MEXICANOS","MENSUAL"
51775833,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775833,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775833,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775460,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775460,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775460,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775161,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775161,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775161,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775077,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51774999,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774999,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774999,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774926,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51774775,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774775,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774775,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774633,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51774483,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774483,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778706,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778706,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778706,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778537,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778537,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778537,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51778537,"18/08/22","18/08/22","Herramientas de Trabajo","15000","15000","PESOS MEXICANOS","MENSUAL"
51778537,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51778517,"18/08/22","18/08/22","Herramientas de Trabajo","1658.21","1658.21","PESOS MEXICANOS","MENSUAL"
51778505,"18/08/22","18/08/22","Herramientas de Trabajo","5000","5000","PESOS MEXICANOS","MENSUAL"
51778658,"18/08/22","18/08/22","Herramientas de Trabajo","6000","6000","PESOS MEXICANOS","MENSUAL"
51778652,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778652,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778652,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778646,"18/08/22","18/08/22","Herramientas de Trabajo","5000","5000","PESOS MEXICANOS","MENSUAL"
51778639,"18/08/22","18/08/22","Herramientas de Trabajo","3080.76","3080.76","PESOS MEXICANOS","MENSUAL"
51778615,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778615,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778615,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51778615,"18/08/22","18/08/22","Herramientas de Trabajo","17500","17500","PESOS MEXICANOS","MENSUAL"
51778615,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51778597,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778585,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778585,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778585,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778487,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778487,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778487,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777879,"18/08/22","18/08/22","Herramientas de Trabajo","4370","4370","PESOS MEXICANOS","MENSUAL"
51777747,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777747,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777747,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777678,"18/08/22","18/08/22","Herramientas de Trabajo","20000","20000","PESOS MEXICANOS","MENSUAL"
51777507,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777507,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777507,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777424,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777281,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777281,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777281,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777132,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777132,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777132,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777054,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777054,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777054,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777053,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777053,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777053,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776976,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776976,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776976,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776897,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776897,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776897,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776825,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776825,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776825,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776746,"18/08/22","18/08/22","Herramientas de Trabajo","1000","1000","PESOS MEXICANOS","MENSUAL"
51776673,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776673,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776673,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776290,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776290,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776290,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776204,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776204,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776204,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776129,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776129,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776129,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775907,"18/08/22","18/08/22","Herramientas de Trabajo","19000","19000","PESOS MEXICANOS","MENSUAL"
51775749,"18/08/22","18/08/22","Herramientas de Trabajo","5000","5000","PESOS MEXICANOS","MENSUAL"
51775679,"18/08/22","18/08/22","Herramientas de Trabajo","11000","11000","PESOS MEXICANOS","MENSUAL"
51775614,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775614,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775614,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775454,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775454,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775454,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775229,"18/08/22","18/08/22","Herramientas de Trabajo","19000","19000","PESOS MEXICANOS","MENSUAL"
51775155,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775155,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775155,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774993,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774993,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774993,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774769,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774769,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774769,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774702,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51774627,"18/08/22","18/08/22","Herramientas de Trabajo","12000","12000","PESOS MEXICANOS","MENSUAL"
51774477,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774475,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774475,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774475,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774407,"18/08/22","18/08/22","Herramientas de Trabajo","10000","10000","PESOS MEXICANOS","MENSUAL"
51774406,"18/08/22","18/08/22","Herramientas de Trabajo","1261.56","1261.56","PESOS MEXICANOS","MENSUAL"
51774333,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774333,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774333,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778621,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778621,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778621,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778609,"18/08/22","18/08/22","Herramientas de Trabajo","19000","19000","PESOS MEXICANOS","MENSUAL"
51778591,"18/08/22","18/08/22","Herramientas de Trabajo","3500","3500","PESOS MEXICANOS","MENSUAL"
51778579,"18/08/22","18/08/22","Herramientas de Trabajo","14032.56","14032.56","PESOS MEXICANOS","MENSUAL"
51778561,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778561,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778561,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51778561,"18/08/22","18/08/22","Herramientas de Trabajo","13500","13500","PESOS MEXICANOS","MENSUAL"
51778561,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51778555,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778555,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778555,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778022,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51777947,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777947,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777947,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777811,"18/08/22","18/08/22","Herramientas de Trabajo","4143.18","4143.18","PESOS MEXICANOS","MENSUAL"
51777743,"18/08/22","18/08/22","Herramientas de Trabajo","6245.34","6245.34","PESOS MEXICANOS","MENSUAL"
51777597,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777597,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777597,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777501,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777501,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777501,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777418,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777418,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777418,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777351,"18/08/22","18/08/22","Herramientas de Trabajo","6000","6000","PESOS MEXICANOS","MENSUAL"
51777275,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777275,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777275,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777209,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777209,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777209,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777126,"18/08/22","18/08/22","Herramientas de Trabajo","9500","9500","PESOS MEXICANOS","MENSUAL"
51776819,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776819,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776819,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776740,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776740,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776740,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776666,"18/08/22","18/08/22","Herramientas de Trabajo","2900","2900","PESOS MEXICANOS","MENSUAL"
51776578,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776578,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776578,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776504,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776504,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776504,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776198,"18/08/22","18/08/22","Herramientas de Trabajo","4000","4000","PESOS MEXICANOS","MENSUAL"
51776053,"18/08/22","18/08/22","Herramientas de Trabajo","1000","1000","PESOS MEXICANOS","MENSUAL"
51775821,"18/08/22","18/08/22","Herramientas de Trabajo","950","950","PESOS MEXICANOS","MENSUAL"
51775743,"18/08/22","18/08/22","Herramientas de Trabajo","18500","18500","PESOS MEXICANOS","MENSUAL"
51775673,"18/08/22","18/08/22","Herramientas de Trabajo","4200","4200","PESOS MEXICANOS","MENSUAL"
51775448,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775448,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775448,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775294,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775294,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775294,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775149,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775149,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775149,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774846,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51774763,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774763,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774763,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774327,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774327,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774327,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51778421,"18/08/22","18/08/22","Herramientas de Trabajo","10044","10044","PESOS MEXICANOS","MENSUAL"
51778373,"18/08/22","18/08/22","Herramientas de Trabajo","1500","1500","PESOS MEXICANOS","MENSUAL"
51778016,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51778016,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51778016,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777941,"18/08/22","18/08/22","Herramientas de Trabajo","1638.14","1638.14","PESOS MEXICANOS","MENSUAL"
51777873,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777873,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777873,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51777873,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51777739,"18/08/22","18/08/22","Herramientas de Trabajo","8000","8000","PESOS MEXICANOS","MENSUAL"
51777590,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777590,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777590,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777589,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777589,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777589,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777495,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777495,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777495,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777412,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777412,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777412,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777203,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777203,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777203,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51777120,"18/08/22","18/08/22","Herramientas de Trabajo","5000","5000","PESOS MEXICANOS","MENSUAL"
51777046,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51777046,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51777046,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776813,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776813,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776813,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776734,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776734,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776734,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776572,"18/08/22","18/08/22","Herramientas de Trabajo","2000","2000","PESOS MEXICANOS","MENSUAL"
51776431,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776431,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776431,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776358,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51776358,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51776358,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51776278,"18/08/22","18/08/22","Herramientas de Trabajo","1500","1500","PESOS MEXICANOS","MENSUAL"
51776047,"18/08/22","18/08/22","Herramientas de Trabajo","5000","5000","PESOS MEXICANOS","MENSUAL"
51775971,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775971,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775971,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775900,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775900,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775900,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775737,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775602,"18/08/22","18/08/22","Herramientas de Trabajo","9500","9500","PESOS MEXICANOS","MENSUAL"
51775442,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51775442,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51775442,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51775216,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
