Información relacionada a:,Estímulos, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS ESTÍMULOS","MONTO BRUTO DE LOS ESTÍMULOS","MONTO NETO DE LOS ESTÍMULOS","TIPO DE MONEDA DE LOS ESTÍMULOS","PERIODICIDAD DE LOS ESTÍMULOS"
198464688,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198464689,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198465168,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","23825.45","23825.45","PESOS MEXICANOS","MENSUAL"
198465170,"11/08/22","11/08/22","BECAS","8000","8000","PESOS MEXICANOS","MENSUAL"
198465357,"11/08/22","11/08/22","BECAS","9200","9200","PESOS MEXICANOS","MENSUAL"
198465358,"11/08/22","11/08/22","BECAS","9200","9200","PESOS MEXICANOS","MENSUAL"
198465553,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198465646,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","34200.72","34200.72","PESOS MEXICANOS","MENSUAL"
198466030,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198466032,"11/08/22","11/08/22","BECAS","8000","8000","PESOS MEXICANOS","MENSUAL"
198466033,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","31275.63","31275.63","PESOS MEXICANOS","MENSUAL"
198466126,"11/08/22","11/08/22","BECAS","9200","9200","PESOS MEXICANOS","MENSUAL"
198466128,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198466224,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198466227,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","29675.63","29675.63","PESOS MEXICANOS","MENSUAL"
198466318,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","19575.27","19575.27","PESOS MEXICANOS","MENSUAL"
198466320,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198466322,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","31275.63","31275.63","PESOS MEXICANOS","MENSUAL"
198466416,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","26750.54","26750.54","PESOS MEXICANOS","MENSUAL"
198466510,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","34200.72","34200.72","PESOS MEXICANOS","MENSUAL"
198466894,"11/08/22","11/08/22","ESTIMULO ACADEMICO","5850.18","5850.18","PESOS MEXICANOS","MENSUAL"
198467088,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","29675.63","29675.63","PESOS MEXICANOS","MENSUAL"
198467367,"11/08/22","11/08/22","BECAS","8000","8000","PESOS MEXICANOS","MENSUAL"
198467932,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198467990,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198467991,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198468041,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","28475.63","28475.63","PESOS MEXICANOS","MENSUAL"
198468043,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198468046,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198468097,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198468099,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","34200.72","34200.72","PESOS MEXICANOS","MENSUAL"
198468101,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198468151,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198468155,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","29675.63","29675.63","PESOS MEXICANOS","MENSUAL"
198468207,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","28475.63","28475.63","PESOS MEXICANOS","MENSUAL"
198468320,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198468371,"11/08/22","11/08/22","BECAS","9200","9200","PESOS MEXICANOS","MENSUAL"
198468485,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","31275.63","31275.63","PESOS MEXICANOS","MENSUAL"
198468594,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198468595,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198468649,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198468650,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198468703,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","31275.63","31275.63","PESOS MEXICANOS","MENSUAL"
198473690,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198469415,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198469511,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198469701,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198470087,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198470181,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198470183,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198471143,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198471716,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198471720,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198471811,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198468047,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","31275.63","31275.63","PESOS MEXICANOS","MENSUAL"
198472771,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198473056,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198468597,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198473501,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198468652,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","34200.72","34200.72","PESOS MEXICANOS","MENSUAL"
198473692,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198473741,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473983,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198469518,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198469707,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198469709,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198470761,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198471438,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198471532,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198471721,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198471725,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198472301,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198472683,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198473235,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473236,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198473608,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473750,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198473938,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198469142,"11/08/22","11/08/22","ESTIMULO ACADEMICO","5850.18","5850.18","PESOS MEXICANOS","MENSUAL"
198469620,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198469904,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198469907,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198470000,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198470196,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198470575,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198470676,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198471728,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198472111,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198472784,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198473067,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198473452,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198473614,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473804,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198473945,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198469526,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198469527,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198469530,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198469814,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198470198,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198470584,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198470970,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198471066,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198471159,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198471542,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198471637,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198471832,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198472026,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198472502,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198472506,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198473248,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198473395,"11/08/22","11/08/22","ESTIMULO ACADEMICO","5850.18","5850.18","PESOS MEXICANOS","MENSUAL"
198473620,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198473856,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198473858,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198473905,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198473906,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198469534,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198469536,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198469630,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198469632,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198469725,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198469820,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198469823,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198470300,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198470589,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198470592,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198471552,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198472124,"11/08/22","11/08/22","ESTIMULO ACADEMICO","5850.18","5850.18","PESOS MEXICANOS","MENSUAL"
198472221,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198472702,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198472797,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473083,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198473862,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473908,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198468799,"11/08/22","11/08/22","ESTIMULO ACADEMICO","2925.09","2925.09","PESOS MEXICANOS","MENSUAL"
198469346,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198469441,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198469445,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198469539,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198469635,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198470213,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198471073,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198471555,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198471748,"11/08/22","11/08/22","ESTIMULO ACADEMICO","2925.09","2925.09","PESOS MEXICANOS","MENSUAL"
198472516,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198473087,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473089,"11/08/22","11/08/22","ESTIMULO ACADEMICO","2925.09","2925.09","PESOS MEXICANOS","MENSUAL"
198473173,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198473627,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473674,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473773,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198473868,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198473916,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198469352,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198469548,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198469739,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198469832,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198469929,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198470024,"11/08/22","11/08/22","ESTIMULO ACADEMICO","5850.18","5850.18","PESOS MEXICANOS","MENSUAL"
198470792,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198471655,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198471656,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198471753,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198472428,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198472519,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198472808,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198473094,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198473266,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198473685,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198473728,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198469455,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198469552,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198470031,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198470610,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198470801,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198472045,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198472909,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198467880,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198467882,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","16775.27","16775.27","PESOS MEXICANOS","MENSUAL"
198467938,"11/08/22","11/08/22","BECAS","9200","9200","PESOS MEXICANOS","MENSUAL"
198467996,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198468049,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","31400.72","31400.72","PESOS MEXICANOS","MENSUAL"
198468163,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","22625.45","22625.45","PESOS MEXICANOS","MENSUAL"
198468269,"11/08/22","11/08/22","ESTIMULO ACADEMICO","5850.18","5850.18","PESOS MEXICANOS","MENSUAL"
198468323,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198468326,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198468327,"11/08/22","11/08/22","BECAS","8000","8000","PESOS MEXICANOS","MENSUAL"
198468378,"11/08/22","11/08/22","BECAS","9200","9200","PESOS MEXICANOS","MENSUAL"
198468379,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","31275.63","31275.63","PESOS MEXICANOS","MENSUAL"
198468381,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","34200.72","34200.72","PESOS MEXICANOS","MENSUAL"
198468382,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","32600.72","32600.72","PESOS MEXICANOS","MENSUAL"
198468601,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198468709,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198468710,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198468711,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","28475.63","28475.63","PESOS MEXICANOS","MENSUAL"
198468712,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","37125.81","37125.81","PESOS MEXICANOS","MENSUAL"
198468713,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","34200.72","34200.72","PESOS MEXICANOS","MENSUAL"
198469363,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198469462,"11/08/22","11/08/22","ESTIMULO ACADEMICO","8775.27","8775.27","PESOS MEXICANOS","MENSUAL"
198470038,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198470133,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198470228,"11/08/22","11/08/22","ESTIMULO ACADEMICO","14625.45","14625.45","PESOS MEXICANOS","MENSUAL"
198470995,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198471191,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198471287,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198471480,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198471959,"11/08/22","11/08/22","ESTIMULO ACADEMICO","5850.18","5850.18","PESOS MEXICANOS","MENSUAL"
198472147,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198472244,"11/08/22","11/08/22","ESTIMULO ACADEMICO","20475.63","20475.63","PESOS MEXICANOS","MENSUAL"
198472437,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198472817,"11/08/22","11/08/22","ESTIMULO ACADEMICO","11700.36","11700.36","PESOS MEXICANOS","MENSUAL"
198473008,"11/08/22","11/08/22","ESTIMULO ACADEMICO","23400.72","23400.72","PESOS MEXICANOS","MENSUAL"
198473099,"11/08/22","11/08/22","ESTIMULO ACADEMICO","26325.81","26325.81","PESOS MEXICANOS","MENSUAL"
198467888,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","34200.72","34200.72","PESOS MEXICANOS","MENSUAL"
198467944,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","25550.54","25550.54","PESOS MEXICANOS","MENSUAL"
198467946,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","32600.72","32600.72","PESOS MEXICANOS","MENSUAL"
198468000,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","32600.72","32600.72","PESOS MEXICANOS","MENSUAL"
198468003,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198468054,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","29675.63","29675.63","PESOS MEXICANOS","MENSUAL"
198468055,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","31400.72","31400.72","PESOS MEXICANOS","MENSUAL"
198468057,"11/08/22","11/08/22","BECAS","10800","10800","PESOS MEXICANOS","MENSUAL"
198468112,"11/08/22","11/08/22","ESTIMULO ACADEMICO","17550.54","17550.54","PESOS MEXICANOS","MENSUAL"
198468165,"11/08/22","11/08/22","BECAS","8000","8000","PESOS MEXICANOS","MENSUAL"
198468386,"11/08/22","11/08/22","ESTIMULO ACADEMICO,BECAS","28475.63","28475.63","PESOS MEXICANOS","MENSUAL"
